Sec,Ah,V,A,S,D,Deg,RPM,HW,Nm,ThI,ThO,Acc,Lim
1.79,1.6879,52.32,-7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
2.2,1.6870,52.32,-7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
2.62,1.6867,52.32,-7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3.03,1.6864,52.32,-7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3.23,1.6861,52.32,-7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3.44,1.6859,52.17,-6.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3.85,1.6853,52.17,-6.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
4.06,1.6853,52.17,-6.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
4.47,1.6848,52.17,-6.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
5.09,1.6843,52.17,-6.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
5.3,1.6840,52.17,-6.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
5.51,1.6840,52.17,-6.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
5.72,1.6839,51.25,-2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
5.93,1.6838,51.25,-2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
6.14,1.6838,51.25,-2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
6.34,1.6837,51.25,-2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
6.55,1.6836,51.25,-2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
6.76,1.6836,51.25,-2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
6.96,1.6834,51.25,-2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
7.17,1.6833,51.25,-2.9,0.00,0.0000,0.0,0n0,,0o0,0.00,0.99,0.00,0.00
7.38,1.6833,51.25,-2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
7.99,1.6831,49.67,1.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
8.2,1.6831,49.67,1.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
8.4,1.6832,49.67,1.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
8.61,1.6833,49.67,1.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
8.82,1.6833,49.67,1.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
9.43,1.6834,49.67,1.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
9.64,1.6835,49.67,1.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
9.85,1.6836,49.67,1.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
10.05,1.6836,49.67,1.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
10.26,1.6836,49.67,1.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
10.47,1.6835,51.04,-2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
10.68,1.6835,51.04,-2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
10.88,1.6834,51.04,-2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
11.3,1.6830,51.04,-2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
11.5,1.6829,51.04,-2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
11.71,1.6829,51.04,-2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
11.92,1.6828,51.04,-2.9,0.00,0.0000,06827,51.04,-2.9,0.00,0.000000,0.99,0.00,0.00
12.33,1.6826,50.46,-0.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
12.75,1.6826,50.46,-0.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
13.16,1.6825,50.46,-0.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
13.57,1.6825,50.46,-0.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
14.4,1.6829,48.37,5.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
14.6,1.6831,48.37,5.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
14.81,1.6831,48.37,5.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
15.02,1.6833,48.37,5.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
15.22,1.6835,48.37,5.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
15.64,1.6838,48.37,5.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
15.85,1.6840,48.37,5.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
16.27,1.6842,49.71,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
16.48,1.6842,49.71,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
16.69,1.6842,49.71,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
16.89,1.6843,49.71,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
17.1,1.6843,49.71,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
17.31,1.6843,49.71,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
17.52,1.6843,49.71,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
17.73,1.6843,49.71,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
17.94,1.6843,49.71,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
18.15,1.6843,49.71,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
18.36,1.6844,49.71,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
18.57,1.6844,49.71,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
18.78,1.6845,49.07,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
18.99,1.6846,49.07,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
19.19,1.6846,49.07,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
19.4,1.6847,49.07,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
19.61,1.6848,49.07,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
19.82,1.6848,49.07,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
20.03,1.6849,49.07,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
20.23,1.6850,49.07,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
20.44,1.6851,49.07,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
20.65,1.6851,49.07,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
20.86,1.6852,49.07,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
21.28,1.6861,46.33,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
21.49,1.6865,46.33,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
21.7,1.6865,46.33,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
21.91,1.6869,46.33,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
22.12,1.6873,46.33,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
22.33,1.6873,46.33,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
22.53,1.6878,46.33,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
22.74,1.6882,46.33,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
22.95,1.6882,46.33,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
23.16,1.6886,46.33,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
23.37,1.6886,49.78,-0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
23.58,1.6886,49.78,-0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
23.79,1.6886,49.78,-0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
24.0,1.6885,49.78,-0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
24.21,1.6885,49.78,-0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
24.42,1.6885,49.78,-0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
24.62,1.6885,49.78,-0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
24.83,1.6885,49.78,-0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
25.04,1.6885,49.78,-0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
25.25,1.6885,49.78,-0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
25.46,1.6884,49.78,-0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
25.67,1.6884,49.80,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
25.88,1.6884,49.80,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
26.09,1.6884,49.80,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
26.31,1.6884,49.80,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
26.52,1.6884,49.80,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
26.73,1.6884,49.80,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
26.94,1.6884,49.80,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
27.15,1.6884,49.80,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
27.36,1.6884,49.80,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
27.57,1.6884,49.80,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
27.78,1.6884,49.80,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
27.99,1.6884,49.80,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
28.19,1.6884,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
28.4,1.6884,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
28.61,1.6884,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
28.82,1.6884,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
29.03,1.6884,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
29.24,1.6884,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
29.44,1.6884,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
29.65,1.6884,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
29.86,1.6884,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
30.07,1.6884,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
30.28,1.6884,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
30.49,1.6884,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
30.7,1.6884,49.87,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
30.9,1.6884,49.87,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
31.12,1.6884,49.87,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
31.35,1.6884,49.87,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
31.56,1.6884,49.87,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
31.77,1.6884,49.87,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
31.98,1.6884,49.87,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
32.18,1.6884,49.87,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
32.4,1.6884,49.87,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
32.6,1.6884,49.87,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
32.81,1.6884,49.87,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
33.02,1.6884,49.91,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
33.23,1.6884,49.91,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
33.43,1.6884,49.91,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
33.64,1.6884,49.91,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
33.85,1.6884,49.91,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
34.06,1.6884,49.91,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
34.27,1.6884,49.91,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
34.48,1.6884,49.91,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
34.69,1.6884,49.91,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
34.9,1.6884,49.91,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
35.1,1.6884,49.91,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
35.31,1.6884,49.91,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
35.52,1.6887,47.56,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
35.73,1.6887,47.56,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
35.94,1.6890,47.56,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
36.15,1.6893,47.56,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
36.36,1.6893,47.56,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
36.57,1.6896,47.56,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
36.78,1.6899,47.56,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
36.99,1.6902,47.56,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
37.2,1.6902,47.56,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
37.41,1.6905,47.56,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
37.62,1.6908,47.56,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
37.82,1.6908,47.56,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
38.03,1.6908,49.63,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
38.24,1.6908,49.63,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
38.45,1.6908,49.63,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
38.66,1.6908,49.63,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
38.87,1.6908,49.63,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
39.08,1.6908,49.63,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
39.29,1.6908,49.63,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
39.5,1.6908,49.63,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
40.13,1.6914,48.67,3.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
40.34,1.6915,48.67,3.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
40.54,1.6915,48.67,3.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
40.96,1.6924,48.46,3.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
41.17,1.6925,48.46,3.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
41.39,1.6925,48.46,3.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
41.59,1.6927,48.46,3.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
41.8,1.6928,48.46,3.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
42.01,1.6928,48.46,3.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
42.23,1.6929,48.46,3.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
42.85,1.6936,48.11,4.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
43.06,1.6938,48.11,4.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
43.27,1.6938,48.11,4.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
43.48,1.6940,48.11,4.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
43.68,1.6942,48.11,4.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
43.89,1.6944,48.11,4.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
44.93,1.6946,49.52,0.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
45.34,1.6947,49.52,0.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
45.78,1.6950,47.06,7.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
45.98,1.6953,47.06,7.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
46.19,1.6953,47.06,7.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
46.4,1.6956,47.06,7.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
46.61,1.6959,47.06,7.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
46.82,1.6959,47.06,7.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
47.03,1.6962,47.06,7.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
47.24,1.6965,47.06,7.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
47.44,1.6965,47.06,7.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
47.65,1.6968,47.06,7.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
47.87,1.6972,47.06,7.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
48.07,1.6972,49.60,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
48.29,1.6972,49.60,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
48.49,1.6972,49.60,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
48.7,1.6972,49.60,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
48.91,1.6972,49.60,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
49.12,1.6972,49.60,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
49.33,1.6972,49.60,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
49.54,1.6972,49.60,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
49.75,1.6972,49.60,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
49.95,1.6972,49.60,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
50.16,1.6972,49.60,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
50.38,1.6972,49.60,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
50.58,1.6972,49.75,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
50.79,1.6972,49.75,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.0,1.6972,49.75,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.21,1.6972,49.75,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.42,1.6972,49.75,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.63,1.6972,49.75,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.83,1.6972,49.75,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
52.04,1.6972,49.75,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
52.25,1.6972,49.75,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
52.46,1.6972,49.75,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
52.67,1.6972,49.75,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
52.88,1.6972,49.75,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
53.09,1.6973,49.08,2.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
53.29,1.6974,49.08,2.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
53.51,1.6974,49.08,2.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
53.71,1.6975,49.08,2.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
53.92,1.6976,49.08,2.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.14,1.6976,49.08,2.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.35,1.6977,49.08,2.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.56,1.6978,49.08,2.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.77,1.6978,49.08,2.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.98,1.6979,49.08,2.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
55.19,1.6980,49.08,2.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
55.4,1.6980,48.68,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
55.6,1.6981,48.68,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
55.81,1.6982,48.68,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.02,1.6983,48.68,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.23,1.6983,48.68,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.44,1.6984,48.68,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.65,1.6985,48.68,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.88,1.6985,48.68,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.1,1.6986,48.68,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.31,1.6987,48.68,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.52,1.6987,48.68,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.73,1.6988,48.68,2.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.93,1.6989,49.04,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
58.14,1.6989,49.04,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
58.36,1.6990,49.04,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
58.56,1.6990,49.04,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
58.77,1.6990,49.04,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
58.98,1.6991,49.04,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
59.19,1.6992,49.04,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
59.4,1.6993,49.04,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
59.61,1.6993,49.04,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
59.82,1.6993,49.04,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
60.03,1.6994,49.04,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
60.24,1.6994,49.04,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
